TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
4768.749,861.564,295.972,-268.766,-10211.25,7446.25,3762.5,-107.92,-153.52,-155.04
4768.799,877.18,254.492,-265.594,7953.75,-13230.0,4401.25,-110.96,-150.48,-161.12
4768.849,984.296,303.414,-303.536,-3578.75,-16152.5,3071.25,-92.72,-141.36,-153.52
4768.899,945.5,246.257,-324.642,-1583.75,638.75,2765.0,-104.88,-147.44,-165.68
4768.949,891.637,246.318,-300.852,-1050.0,7332.5,1321.25,-107.92,-148.96,-161.12
4768.999,913.658,245.708,-287.737,4987.5,-472.5,-840.0,-107.92,-145.92,-147.44
4769.049,898.713,263.52,-269.559,-3307.5,6667.5,-3176.25,-98.8,-153.52,-161.12
4769.099,932.08,236.619,-254.919,-4882.5,13090.0,-3010.0,-89.68,-139.84,-156.56
4769.149,895.724,239.608,-236.558,6387.5,20737.5,-7148.75,-98.8,-150.48,-162.64
4769.199,895.785,290.116,-244.61,8216.25,10692.5,-6991.25,-107.92,-147.44,-155.04
4769.249,895.846,278.587,-225.639,-2913.75,15198.75,-2555.0,-118.56,-150.48,-152.0
4769.299,938.18,315.126,-226.493,2082.5,14402.5,-5888.75,-89.68,-167.2,-176.32
4769.349,898.103,306.281,-213.134,-9730.0,15802.5,-3850.0,-92.72,-153.52,-180.88
4769.399,882.792,288.286,-187.697,-2362.5,2528.75,-2126.25,-88.16,-161.12,-191.52
4769.449,898.225,294.813,-200.751,-1373.75,3797.5,-2870.0,-79.04,-152.0,-177.84
4769.499,905.057,293.837,-200.812,-4873.75,1662.5,-2336.25,-91.2,-164.16,-170.24
4769.549,911.157,280.661,-211.487,-5110.0,10928.75,332.5,-82.08,-138.32,-186.96
4769.599,917.135,273.463,-206.119,-2817.5,411.25,1986.25,-89.68,-152.0,-185.44
4769.649,901.397,295.911,-211.487,586.25,4427.5,3893.75,-94.24,-162.64,-174.8
4769.699,909.937,271.694,-204.838,-3342.5,-332.5,3272.5,-98.8,-148.96,-191.52
4769.749,917.684,263.276,-219.783,3377.5,787.5,-61.25,-85.12,-147.44,-190.0
4769.799,923.418,272.487,-222.467,2730.0,52.5,-857.5,-82.08,-158.08,-174.8
4769.849,915.793,288.286,-214.781,-2213.75,7148.75,-1470.0,-85.12,-153.52,-186.96
4769.899,912.255,277.245,-199.775,-980.0,5880.0,-2152.5,-110.96,-155.04,-170.24
4769.949,913.475,287.981,-192.577,-1487.5,5783.75,-2966.25,-100.32,-155.04,-185.44
4769.9992,910.852,283.894,-195.261,-1146.25,3946.25,-1513.75,-83.6,-150.48,-194.56
4770.049,915.976,286.334,-198.189,341.25,1610.0,-866.25,-92.72,-148.96,-188.48
4770.099,912.438,282.796,-203.74,2765.0,463.75,-1041.25,-86.64,-156.56,-183.92
4770.149,922.564,286.761,-200.69,350.0,3167.5,-883.75,-85.12,-167.2,-180.88
4770.199,909.449,282.796,-198.555,-245.0,1960.0,-1181.25,-82.08,-144.4,-168.72
4770.249,915.488,291.092,-203.923,507.5,2213.75,-1767.5,-83.6,-162.64,-191.52
4770.299,908.778,290.848,-205.387,-166.25,1382.5,-875.0,-85.12,-156.56,-185.44
4770.349,914.512,283.284,-205.204,1268.75,560.0,-1207.5,-85.12,-159.6,-179.36
4770.399,910.608,287.981,-207.217,35.0,2826.25,-988.75,-95.76,-162.64,-182.4
4770.449,907.009,285.48,-211.121,-498.75,1968.75,-218.75,-94.24,-161.12,-183.92
4770.499,915.061,288.53,-216.245,-35.0,3613.75,-1172.5,-95.76,-150.48,-186.96
4770.549,904.935,282.003,-205.814,367.5,2003.75,-866.25,-82.08,-153.52,-193.04
4770.599,912.56,293.044,-203.313,-297.5,3578.75,-1417.5,-103.36,-159.6,-186.96
4770.649,906.765,292.251,-206.241,17.5,2913.75,-1181.25,-104.88,-144.4,-177.84
4770.699,914.146,294.264,-207.949,52.5,2765.0,-717.5,-95.76,-156.56,-180.88
4770.749,908.717,286.639,-205.936,927.5,2170.0,-358.75,-89.68,-162.64,-194.56
4770.799,924.882,283.162,-205.936,1461.25,3211.25,-875.0,-91.2,-148.96,-197.6
4770.849,902.678,289.323,-206.241,1391.25,1802.5,-376.25,-94.24,-159.6,-193.04
4770.899,910.547,289.872,-210.694,892.5,490.0,-358.75,-95.76,-155.04,-191.52
4770.949,917.989,285.846,-208.376,-1347.5,2266.25,262.5,-83.6,-161.12,-180.88
4770.999,915.305,279.38,-208.437,1890.0,1741.25,-647.5,-91.2,-158.08,-168.72
4771.049,912.743,284.016,-209.657,2108.75,2625.0,-971.25,-100.32,-145.92,-159.6
4771.099,907.619,289.689,-211.914,761.25,2441.25,-988.75,-94.24,-139.84,-177.84
4771.149,914.451,289.14,-215.208,-17.5,1566.25,-708.75,-95.76,-158.08,-177.84
4771.199,910.608,283.589,-214.171,-78.75,2633.75,-525.0,-92.72,-153.52,-183.92
4771.249,917.013,279.807,-214.598,953.75,1435.0,-87.5,-101.84,-153.52,-186.96
4771.299,915.915,285.785,-216.001,498.75,4803.75,-1505.0,-104.88,-139.84,-188.48
4771.349,911.95,292.007,-210.999,-43.75,4436.25,-936.25,-83.6,-155.04,-191.52
4771.399,908.412,288.835,-206.424,-673.75,2861.25,-603.75,-91.2,-161.12,-164.16
4771.449,910.12,283.528,-208.986,682.5,1513.75,-831.25,-89.68,-165.68,-173.28
4771.499,907.375,281.82,-209.047,910.0,1058.75,43.75,-100.32,-161.12,-183.92
4771.5491,912.926,287.432,-221.796,1916.25,997.5,-883.75,-94.24,-156.56,-174.8
4771.599,914.878,287.981,-221.125,26.25,2975.0,-490.0,-98.8,-155.04,-196.08
4771.649,904.508,281.21,-217.892,-787.5,2292.5,-577.5,-103.36,-159.6,-182.4
4771.699,914.756,286.09,-215.391,-1181.25,4366.25,-1058.75,-92.72,-152.0,-185.44
4771.749,911.462,286.09,-216.184,-140.0,2940.0,-1443.75,-86.64,-156.56,-176.32
4771.799,912.377,289.75,-211.182,-1863.75,3928.75,-297.5,-95.76,-155.04,-180.88
4771.849,914.756,283.223,-207.217,-1225.0,3893.75,-551.25,-88.16,-152.0,-180.88
4771.899,910.669,281.576,-207.034,-533.75,2966.25,-551.25,-103.36,-145.92,-185.44
4771.949,917.623,290.055,-209.108,437.5,3727.5,-1863.75,-86.64,-158.08,-182.4
4771.999,908.961,288.53,-205.448,-647.5,2485.0,-1172.5,-85.12,-168.72,-185.44
4772.049,909.449,286.761,-206.18,-1181.25,3080.0,-586.25,-103.36,-159.6,-164.16
4772.099,915.488,289.262,-209.23,78.75,3482.5,-1172.5,-82.08,-148.96,-171.76
4772.149,908.595,291.397,-207.949,-560.0,3036.25,-988.75,-85.12,-159.6,-188.48
4772.199,915.732,287.371,-214.232,857.5,2406.25,-1216.25,-91.2,-150.48,-177.84
4772.249,912.621,290.604,-207.217,-61.25,2555.0,-673.75,-100.32,-159.6,-185.44
4772.299,908.29,293.837,-203.191,-787.5,3123.75,-621.25,-115.52,-164.16,-168.72
4772.349,912.499,291.336,-206.607,70.0,3500.0,-1268.75,-94.24,-152.0,-190.0
4772.399,909.022,294.264,-207.217,-280.0,2703.75,-656.25,-79.04,-161.12,-188.48
4772.449,914.756,289.872,-204.045,-288.75,2992.5,-761.25,-94.24,-164.16,-194.56
4772.499,910.791,289.933,-204.167,910.0,2581.25,-1015.0,-88.16,-158.08,-180.88
4772.549,912.072,294.386,-203.862,-323.75,2800.0,-621.25,-86.64,-156.56,-185.44
4772.599,908.9,286.639,-201.727,-297.5,2642.5,-385.0,-88.16,-152.0,-185.44
4772.649,915.0,283.711,-206.79,1155.0,1793.75,-656.25,-98.8,-159.6,-162.64
4772.699,906.216,292.8,-201.849,78.75,2703.75,-1163.75,-94.24,-155.04,-182.4
4772.749,909.754,294.325,-204.106,-682.5,3403.75,-498.75,-88.16,-161.12,-188.48
4772.799,914.024,289.018,-206.607,-1198.75,3622.5,-866.25,-98.8,-152.0,-185.44
4772.849,910.73,292.8,-204.167,-61.25,2100.0,-551.25,-107.92,-159.6,-171.76
4772.899,912.56,289.262,-203.557,-393.75,2826.25,-131.25,-83.6,-158.08,-188.48
4772.949,911.95,293.532,-205.387,831.25,2170.0,-1260.0,-80.56,-156.56,-167.2
4772.999,918.66,292.19,-207.888,-656.25,3893.75,-595.0,-76.0,-165.68,-179.36
4773.049,912.682,289.14,-203.008,-717.5,3255.0,-945.0,-92.72,-158.08,-186.96
4773.0991,914.085,290.055,-200.629,131.25,3010.0,-1172.5,-91.2,-155.04,-194.56
4773.149,911.34,291.885,-198.616,201.25,3001.25,-708.75,-91.2,-170.24,-193.04
4773.199,910.425,290.482,-199.47,577.5,2765.0,-997.5,-86.64,-159.6,-199.12
4773.249,910.73,295.057,-200.263,866.25,2380.0,-778.75,-83.6,-161.12,-183.92
4773.2997,916.037,290.177,-202.581,-472.5,2948.75,-245.0,-95.76,-156.56,-185.44
4773.349,911.584,282.857,-201.056,1356.25,1470.0,-927.5,-80.56,-161.12,-186.96
4773.399,914.085,297.375,-206.241,1758.75,3062.5,-1846.25,-79.04,-159.6,-182.4
4773.449,910.913,293.776,-203.557,-796.25,3132.5,-210.0,-89.68,-161.12,-185.44
4773.499,908.29,289.018,-200.019,-245.0,1662.5,-577.5,-88.16,-159.6,-188.48
4773.549,910.364,298.534,-202.215,-113.75,3325.0,-901.25,-88.16,-153.52,-191.52
4773.599,910.608,291.763,-203.923,-131.25,1776.25,-17.5,-86.64,-161.12,-188.48
4773.649,912.194,288.652,-210.145,1548.75,1452.5,-726.25,-86.64,-162.64,-183.92
4773.699,914.939,290.543,-207.461,-726.25,3858.75,-568.75,-74.48,-158.08,-193.04
4773.749,908.107,287.615,-203.557,148.75,1890.0,-1067.5,-76.0,-168.72,-197.6
4773.799,914.146,295.179,-203.008,507.5,2528.75,-1190.0,-79.04,-167.2,-182.4
4773.849,907.436,292.434,-203.557,-201.25,1855.0,-717.5,-101.84,-152.0,-171.76
4773.899,912.682,290.665,-202.642,350.0,1968.75,-980.0,-94.24,-152.0,-188.48
4773.949,913.17,294.874,-204.35,218.75,2406.25,-1461.25,-92.72,-152.0,-182.4
4773.999,909.693,295.301,-206.485,0.0,2388.75,-1391.25,-89.68,-153.52,-186.96
4774.049,908.229,290.238,-204.838,411.25,1242.5,-288.75,-101.84,-155.04,-179.36
4774.099,919.514,294.874,-212.28,560.0,2397.5,-1373.75,-88.16,-162.64,-162.64
4774.149,904.386,290.909,-207.339,1076.25,2065.0,-1041.25,-83.6,-147.44,-186.96
4774.199,911.584,300.364,-211.975,-166.25,2791.25,-1566.25,-79.04,-168.72,-179.36
4774.249,905.789,296.643,-206.79,-1365.0,2931.25,-936.25,-85.12,-168.72,-180.88
4774.299,906.155,290.726,-205.936,-175.0,1750.0,-341.25,-89.68,-167.2,-174.8
4774.349,909.51,301.706,-213.073,988.75,2388.75,-1006.25,-85.12,-161.12,-174.8
4774.399,909.998,294.447,-211.914,-183.75,3368.75,-96.25,-88.16,-159.6,-182.4
4774.449,910.059,292.983,-209.108,-516.25,3465.0,-840.0,-79.04,-161.12,-191.52
4774.499,908.839,298.473,-206.424,-192.5,3150.0,-682.5,-91.2,-158.08,-173.28
4774.549,911.157,292.434,-208.376,-507.5,3158.75,-595.0,-94.24,-168.72,-173.28
4774.599,908.168,292.922,-205.875,-498.75,3981.25,-638.75,-91.2,-165.68,-179.36
4774.6491,911.462,293.959,-205.265,-358.75,3333.75,-630.0,-97.28,-158.08,-190.0
4774.699,905.057,293.654,-200.873,-708.75,3587.5,-166.25,-94.24,-158.08,-182.4
4774.749,915.671,293.959,-204.35,8.75,2773.75,-752.5,-92.72,-167.2,-193.04
4774.799,910.608,298.046,-199.836,-490.0,2441.25,-848.75,-91.2,-159.6,-179.36
4774.849,907.497,296.826,-199.653,-621.25,3141.25,-586.25,-77.52,-165.68,-190.0
4774.899,911.828,296.277,-202.886,148.75,3290.0,-805.0,-86.64,-156.56,-193.04
4774.949,908.595,297.131,-205.448,-78.75,2546.25,-26.25,-94.24,-158.08,-180.88
4774.999,911.767,291.885,-203.923,490.0,1601.25,-87.5,-101.84,-164.16,-180.88
4775.049,910.059,294.081,-204.228,227.5,1522.5,-551.25,-94.24,-155.04,-186.96
4775.099,908.717,295.362,-205.021,-918.75,3543.75,-113.75,-92.72,-147.44,-190.0
4775.149,909.388,293.654,-204.716,350.0,3386.25,-1172.5,-83.6,-156.56,-188.48
4775.199,909.693,298.534,-203.984,-708.75,2782.5,-481.25,-89.68,-156.56,-196.08
4775.249,909.022,291.275,-203.984,-341.25,2152.5,-280.0,-95.76,-148.96,-179.36
4775.299,910.608,296.887,-203.252,105.0,2983.75,-988.75,-92.72,-159.6,-179.36
4775.349,909.51,298.29,-202.154,-280.0,2695.0,-691.25,-91.2,-156.56,-188.48
4775.399,911.157,294.447,-203.374,-516.25,2642.5,-332.5,-97.28,-158.08,-171.76
4775.449,917.44,298.778,-207.583,227.5,2992.5,-1006.25,-97.28,-155.04,-186.96
4775.499,908.351,299.266,-203.069,-131.25,2301.25,-1120.0,-79.04,-162.64,-177.84
4775.549,908.717,294.386,-199.897,-892.5,2633.75,-463.75,-83.6,-159.6,-191.52
4775.599,916.403,294.63,-203.74,-87.5,3902.5,-901.25,-97.28,-156.56,-179.36
4775.649,908.839,297.863,-204.35,-43.75,2975.0,-350.0,-91.2,-150.48,-182.4
4775.699,910.547,292.8,-197.884,183.75,2660.0,0.0,-94.24,-159.6,-191.52
4775.749,909.998,299.571,-204.045,498.75,1627.5,-822.5,-89.68,-158.08,-191.52
4775.799,905.85,291.519,-198.738,-796.25,3185.0,-210.0,-82.08,-156.56,-188.48
4775.849,912.255,290.665,-203.313,743.75,2476.25,-1233.75,-95.76,-170.24,-177.84
4775.899,913.353,294.935,-203.801,271.25,3176.25,-1321.25,-101.84,-153.52,-176.32
4775.949,908.29,296.521,-204.594,17.5,2782.5,-962.5,-101.84,-161.12,-176.32
4775.999,916.464,297.68,-201.849,236.25,2747.5,-840.0,-82.08,-171.76,-199.12
4776.049,908.534,298.473,-202.093,525.0,2511.25,-901.25,-79.04,-159.6,-190.0
4776.0992,911.462,301.828,-201.483,376.25,2493.75,-533.75,-92.72,-173.28,-182.4
4776.149,910.547,295.606,-201.056,-665.0,3447.5,-498.75,-101.84,-155.04,-193.04
4776.1991,908.046,289.75,-200.995,490.0,2021.25,-376.25,-95.76,-161.12,-196.08
4776.249,911.096,300.12,-202.215,455.0,3360.0,-1426.25,-95.76,-155.04,-194.56
4776.299,906.521,293.959,-197.762,-542.5,2931.25,-148.75,-85.12,-161.12,-182.4
4776.349,913.963,292.007,-199.897,253.75,2616.25,-866.25,-76.0,-159.6,-183.92
4776.399,907.253,298.229,-203.74,735.0,2170.0,-542.5,-103.36,-155.04,-176.32
4776.449,909.815,293.959,-201.544,-962.5,2511.25,577.5,-100.32,-161.12,-179.36
4776.499,911.34,296.277,-207.888,1076.25,2773.75,-857.5,-92.72,-148.96,-180.88
4776.549,910.608,294.203,-207.217,-131.25,3211.25,-113.75,-89.68,-159.6,-186.96
4776.599,911.767,287.615,-206.119,297.5,2266.25,-822.5,-91.2,-168.72,-191.52
4776.649,906.216,298.168,-207.217,428.75,1968.75,-813.75,-92.72,-162.64,-162.64
4776.699,911.95,295.057,-206.363,-367.5,1986.25,-393.75,-88.16,-158.08,-188.48
4776.749,909.083,291.702,-206.058,-288.75,3473.75,-1111.25,-83.6,-165.68,-183.92
4776.799,912.072,297.253,-204.289,-350.0,3517.5,-647.5,-79.04,-158.08,-182.4
4776.849,909.693,295.057,-204.777,-796.25,3281.25,-385.0,-103.36,-165.68,-180.88
4776.899,915.305,289.933,-205.082,393.75,1750.0,-210.0,-97.28,-155.04,-186.96
4776.949,914.573,296.155,-204.167,-17.5,3832.5,-1505.0,-86.64,-153.52,-203.68
4776.999,907.375,296.582,-205.143,-630.0,3430.0,-1006.25,-98.8,-161.12,-188.48
4777.049,913.048,293.471,-203.069,-980.0,3036.25,-1041.25,-83.6,-177.84,-179.36
4777.099,912.316,296.521,-201.544,-455.0,2668.75,-700.0,-86.64,-158.08,-179.36
4777.149,912.255,290.848,-201.178,446.25,2213.75,-192.5,-74.48,-159.6,-182.4
4777.199,910.303,295.667,-206.546,341.25,3088.75,-1146.25,-89.68,-153.52,-165.68
4777.249,910.425,293.898,-201.3,-140.0,3928.75,-612.5,-85.12,-164.16,-168.72
4777.299,912.194,294.325,-200.751,-393.75,3377.5,-1338.75,-92.72,-161.12,-185.44
4777.349,910.608,297.863,-198.311,-306.25,3246.25,-901.25,-98.8,-159.6,-183.92
4777.399,912.926,296.582,-198.677,-78.75,2231.25,-787.5,-79.04,-164.16,-174.8
4777.449,913.17,297.924,-199.775,140.0,2546.25,-1111.25,-82.08,-159.6,-173.28
4777.499,912.56,295.972,-198.189,306.25,2301.25,-910.0,-83.6,-159.6,-186.96
4777.549,912.987,300.852,-198.799,-210.0,2528.75,-831.25,-88.16,-164.16,-180.88
4777.599,908.473,293.105,-202.215,-796.25,2791.25,-385.0,-94.24,-158.08,-188.48
4777.6492,918.843,300.12,-203.191,883.75,2765.0,-1548.75,-86.64,-145.92,-193.04
4777.699,904.508,301.889,-200.751,253.75,1907.5,-1242.5,-86.64,-153.52,-186.96
4777.749,907.863,300.547,-196.786,-1540.0,2441.25,-656.25,-91.2,-162.64,-179.36
4777.799,911.828,295.667,-201.91,-288.75,3473.75,-1041.25,-79.04,-161.12,-186.96
4777.849,907.375,300.913,-201.422,376.25,2240.0,-542.5,-86.64,-168.72,-180.88
4777.899,912.133,295.179,-203.496,700.0,1986.25,-96.25,-83.6,-165.68,-170.24
4777.949,911.767,295.606,-205.021,778.75,1715.0,-1076.25,-88.16,-164.16,-190.0
4777.999,909.632,298.656,-199.897,-813.75,3491.25,-481.25,-85.12,-155.04,-191.52
4778.049,913.475,292.373,-202.703,-271.25,3718.75,-1085.0,-80.56,-153.52,-191.52
4778.099,908.229,301.462,-202.703,218.75,3088.75,-735.0,-85.12,-161.12,-186.96
4778.149,912.987,294.386,-196.786,-183.75,2520.0,-8.75,-94.24,-159.6,-183.92
4778.199,914.024,294.752,-198.982,805.0,3027.5,-1067.5,-83.6,-159.6,-176.32
4778.249,910.059,301.279,-200.263,183.75,2773.75,-621.25,-89.68,-167.2,-185.44
4778.299,912.072,300.73,-200.751,-148.75,2432.5,-542.5,-79.04,-161.12,-186.96
4778.349,906.704,292.434,-200.934,621.25,2056.25,-323.75,-100.32,-148.96,-182.4
4778.399,917.867,301.828,-203.008,595.0,3552.5,-1732.5,-103.36,-161.12,-191.52
4778.449,906.338,297.985,-199.104,-551.25,2240.0,-297.5,-97.28,-165.68,-193.04
4778.499,912.194,296.399,-196.115,210.0,2467.5,-1032.5,-100.32,-165.68,-186.96
4778.549,908.046,302.133,-195.993,271.25,3263.75,-621.25,-85.12,-155.04,-183.92
4778.599,908.717,295.24,-199.714,-411.25,2310.0,402.5,-85.12,-161.12,-193.04
4778.649,911.889,291.519,-207.461,2021.25,1846.25,-507.5,-98.8,-161.12,-173.28
4778.699,917.379,300.059,-206.973,26.25,2555.0,-402.5,-91.2,-165.68,-176.32
4778.749,911.584,290.299,-201.422,-175.0,1933.75,-988.75,-79.04,-147.44,-190.0
4778.799,907.802,298.656,-202.947,805.0,2248.75,-1163.75,-85.12,-164.16,-193.04
4778.849,910.913,296.704,-199.47,-358.75,2213.75,-245.0,-89.68,-162.64,-185.44
4778.899,913.963,292.068,-204.716,35.0,2406.25,-490.0,-89.68,-156.56,-193.04
4778.949,913.841,297.924,-204.167,577.5,2870.0,-857.5,-83.6,-152.0,-182.4
4778.999,908.656,298.473,-203.13,-778.75,3018.75,-542.5,-77.52,-168.72,-173.28
4779.049,908.534,293.166,-204.838,-306.25,2266.25,-148.75,-80.56,-156.56,-182.4
4779.099,908.168,297.741,-202.581,-577.5,3937.5,-1076.25,-95.76,-170.24,-186.96
4779.149,908.9,296.399,-202.764,411.25,2388.75,-463.75,-98.8,-162.64,-186.96
4779.1991,913.353,298.473,-197.823,-113.75,3430.0,-980.0,-79.04,-159.6,-188.48
4779.249,909.327,301.096,-200.812,-78.75,2651.25,-647.5,-97.28,-165.68,-185.44
4779.299,910.303,291.702,-199.104,-420.0,2117.5,385.0,-95.76,-159.6,-200.64
4779.349,913.17,294.691,-198.677,-271.25,2633.75,-761.25,-94.24,-170.24,-176.32
4779.399,912.987,294.935,-200.995,96.25,3613.75,-323.75,-91.2,-155.04,-186.96
4779.449,908.595,291.153,-203.435,-218.75,3640.0,-805.0,-80.56,-159.6,-176.32
4779.4996,908.717,298.717,-200.08,-428.75,3246.25,-743.75,-92.72,-153.52,-179.36
4779.549,912.438,295.484,-197.762,-472.5,3027.5,-586.25,-77.52,-161.12,-176.32
4779.599,912.682,295.972,-198.067,358.75,3158.75,-822.5,-92.72,-159.6,-167.2
4779.649,912.377,298.29,-194.895,350.0,3123.75,-927.5,-89.68,-156.56,-186.96
4779.699,909.937,298.29,-198.006,26.25,3097.5,-761.25,-97.28,-156.56,-182.4
4779.749,912.682,295.057,-196.847,-236.25,2607.5,-446.25,-82.08,-164.16,-188.48
4779.799,914.268,293.105,-199.897,201.25,2248.75,-542.5,-83.6,-161.12,-186.96
4779.849,910.547,299.51,-196.786,-96.25,2966.25,-1321.25,-77.52,-153.52,-193.04
4779.899,911.34,297.924,-196.908,-437.5,3893.75,-525.0,-82.08,-158.08,-193.04
4779.949,916.891,295.728,-195.566,-428.75,3473.75,-901.25,-89.68,-162.64,-183.92
4779.999,908.534,297.192,-195.566,52.5,2800.0,-778.75,-100.32,-167.2,-173.28
4780.049,909.022,293.044,-197.762,-253.75,2668.75,8.75,-89.68,-162.64,-185.44
4780.099,910.547,298.9,-198.494,883.75,2248.75,-1102.5,-82.08,-171.76,-185.44
4780.149,919.453,300.486,-200.324,-385.0,3386.25,-402.5,-86.64,-156.56,-185.44
4780.199,915.061,291.031,-198.616,-105.0,2695.0,-1041.25,-92.72,-168.72,-197.6
4780.249,911.035,301.218,-193.431,358.75,2135.0,-1207.5,-85.12,-162.64,-173.28
4780.299,911.828,299.205,-193.675,-498.75,2432.5,-507.5,-83.6,-152.0,-183.92
4780.349,909.815,297.009,-194.285,245.0,2773.75,-857.5,-86.64,-159.6,-196.08
4780.3991,912.133,299.571,-195.932,481.25,2581.25,-787.5,-85.12,-165.68,-183.92
4780.449,910.364,293.776,-196.359,-341.25,3220.0,-428.75,-100.32,-162.64,-190.0
4780.499,911.767,296.094,-196.237,-78.75,2695.0,-761.25,-85.12,-161.12,-182.4
4780.549,913.658,297.497,-197.518,-577.5,2765.0,-647.5,-97.28,-148.96,-182.4
4780.599,913.17,291.153,-191.967,166.25,2502.5,-612.5,-80.56,-168.72,-183.92
4780.649,916.037,301.95,-199.47,1058.75,3298.75,-1741.25,-89.68,-170.24,-188.48
4780.699,910.913,302.438,-192.577,-1137.5,3202.5,-218.75,-83.6,-165.68,-182.4
4780.7491,913.048,296.704,-189.527,-1391.25,2537.5,-568.75,-89.68,-164.16,-177.84
4780.799,908.595,299.754,-189.771,542.5,3272.5,-813.75,-94.24,-153.52,-183.92
4780.849,911.096,301.035,-196.298,586.25,2143.75,-87.5,-83.6,-168.72,-186.96
4780.899,911.584,294.691,-199.348,411.25,2170.0,-78.75,-86.64,-156.56,-197.6
4780.949,919.697,298.595,-199.592,245.0,2485.0,-831.25,-82.08,-158.08,-200.64
4780.999,909.998,295.728,-192.821,-463.75,3272.5,-717.5,-95.76,-164.16,-174.8
4781.049,909.51,299.022,-193.126,910.0,2695.0,-1225.0,-85.12,-161.12,-193.04
4781.099,911.523,300.547,-198.311,17.5,2012.5,-280.0,-94.24,-156.56,-173.28
4781.149,911.706,297.009,-194.407,131.25,2117.5,-210.0,-82.08,-167.2,-188.48
4781.199,913.17,296.765,-196.664,1146.25,2003.75,-656.25,-83.6,-165.68,-186.96
4781.249,911.096,298.412,-199.958,507.5,1820.0,-402.5,-85.12,-155.04,-183.92
4781.299,911.096,295.911,-197.884,70.0,2003.75,-673.75,-83.6,-156.56,-194.56
4781.349,914.817,297.985,-197.457,-297.5,2318.75,-752.5,-100.32,-153.52,-179.36
4781.399,905.85,292.251,-200.202,-542.5,2240.0,-463.75,-80.56,-162.64,-186.96
4781.449,922.259,299.022,-203.74,1758.75,2476.25,-1916.25,-88.16,-161.12,-191.52
4781.499,904.63,298.9,-194.712,-560.0,3543.75,-1540.0,-98.8,-161.12,-183.92
4781.549,912.865,300.73,-196.237,-507.5,2441.25,-971.25,-95.76,-165.68,-199.12
4781.599,912.438,299.144,-196.603,-61.25,3360.0,-1251.25,-92.72,-158.08,-196.08
4781.649,910.974,301.706,-203.984,253.75,1688.75,-446.25,-95.76,-159.6,-197.6
4781.699,913.353,295.972,-203.252,1566.25,1820.0,-840.0,-79.04,-165.68,-176.32
4781.749,911.157,299.449,-201.483,-201.25,2773.75,-910.0,-80.56,-176.32,-199.12
4781.799,908.351,300.364,-198.189,-848.75,3150.0,-551.25,-77.52,-161.12,-183.92
4781.849,910.547,295.85,-200.629,175.0,2870.0,-988.75,-82.08,-162.64,-190.0
4781.899,911.279,302.377,-200.873,-708.75,2791.25,-638.75,-86.64,-165.68,-193.04
4781.949,911.279,293.41,-199.348,-1006.25,3150.0,-218.75,-92.72,-162.64,-191.52
4781.999,911.218,297.253,-198.555,568.75,2738.75,-901.25,-106.4,-162.64,-183.92
4782.049,909.754,302.377,-199.897,-700.0,3036.25,-350.0,-91.2,-167.2,-179.36
4782.099,908.778,295.667,-197.213,-647.5,2196.25,-148.75,-98.8,-168.72,-191.52
4782.149,917.684,296.399,-198.494,980.0,2800.0,-1548.75,-95.76,-158.08,-186.96
4782.199,910.608,300.181,-197.335,-945.0,2992.5,-822.5,-92.72,-156.56,-196.08
4782.249,908.534,297.68,-192.394,-1260.0,3990.0,-953.75,-76.0,-171.76,-177.84
4782.2991,910.73,299.51,-199.653,113.75,3517.5,-831.25,-74.48,-153.52,-188.48
4782.349,912.072,305.366,-198.311,-455.0,2152.5,-52.5,-98.8,-156.56,-179.36
4782.399,914.207,294.874,-199.775,1181.25,1741.25,-271.25,-95.76,-168.72,-185.44
4782.449,912.316,299.937,-197.945,-595.0,3211.25,-367.5,-89.68,-162.64,-196.08
4782.499,911.706,298.168,-192.15,-848.75,3141.25,-393.75,-94.24,-156.56,-188.48
4782.549,911.401,296.643,-195.505,560.0,2896.25,-980.0,-91.2,-168.72,-197.6
4782.599,910.303,300.303,-192.76,148.75,2371.25,-673.75,-77.52,-155.04,-183.92
4782.649,911.523,295.972,-194.346,35.0,2870.0,-402.5,-80.56,-167.2,-193.04
4782.699,912.255,299.388,-194.59,201.25,3176.25,-778.75,-95.76,-162.64,-183.92
4782.749,908.961,299.876,-196.908,-245.0,3097.5,-595.0,-86.64,-162.64,-183.92
4782.799,913.902,299.388,-195.505,-708.75,2791.25,-385.0,-85.12,-155.04,-182.4
4782.849,911.645,294.142,-191.967,-157.5,2240.0,-595.0,-94.24,-162.64,-188.48
4782.899,916.83,298.107,-196.908,883.75,3062.5,-1487.5,-82.08,-162.64,-179.36
4782.949,908.29,300.73,-193.248,218.75,2441.25,-1426.25,-83.6,-159.6,-188.48
4782.999,909.815,302.865,-188.673,-1198.75,3150.0,-743.75,-83.6,-161.12,-191.52
4783.049,911.462,300.486,-191.235,148.75,2905.0,-866.25,-88.16,-170.24,-183.92
4783.099,913.658,302.499,-195.566,280.0,2301.25,-551.25,-83.6,-162.64,-191.52
4783.149,910.303,294.325,-194.163,393.75,2117.5,-61.25,-85.12,-161.12,-190.0
4783.199,910.913,299.51,-196.908,778.75,1216.25,-857.5,-94.24,-167.2,-182.4
4783.249,911.218,298.473,-193.614,-1566.25,3902.5,-166.25,-92.72,-150.48,-174.8
