TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1385.3261,706.38,410.164,-530.7,297.5,2800.0,-1128.75,-104.88,-147.44,66.88
1385.3761,709.979,416.996,-533.75,446.25,2187.5,-1496.25,-107.92,-130.72,69.92
1385.4261,702.781,413.946,-531.615,551.25,2231.25,-656.25,-91.2,-152.0,76.0
1385.4761,704.367,411.14,-535.702,708.75,2038.75,-1260.0,-106.4,-138.32,74.48
1385.5263,707.722,415.593,-538.203,341.25,2196.25,-1093.75,-94.24,-144.4,88.16
1385.5761,705.038,414.678,-536.434,43.75,2975.0,-498.75,-117.04,-136.8,80.56
1385.6263,703.513,415.593,-538.203,-201.25,2957.5,-770.0,-112.48,-145.92,66.88
1385.6761,705.709,416.203,-536.861,-455.0,3465.0,-665.0,-124.64,-135.28,92.72
1385.7262,705.709,413.275,-533.201,280.0,3508.75,-341.25,-121.6,-153.52,80.56
1385.7761,703.94,410.896,-531.737,612.5,3097.5,-918.75,-107.92,-144.4,65.36
1385.8262,706.807,415.715,-533.506,428.75,2616.25,-1032.5,-100.32,-135.28,69.92
1385.8761,707.905,415.288,-535.031,306.25,2205.0,-306.25,-107.92,-145.92,80.56
1385.9261,703.879,407.48,-536.068,-52.5,2170.0,-218.75,-117.04,-153.52,68.4
1385.9761,708.21,421.388,-538.569,-1242.5,2896.25,-1338.75,-101.84,-133.76,69.92
1386.0261,709.43,416.264,-534.055,-883.75,2616.25,-813.75,-101.84,-147.44,71.44
1386.0761,701.195,411.567,-532.652,595.0,3876.25,271.25,-103.36,-147.44,80.56
1386.1261,706.868,408.456,-533.811,420.0,1986.25,-953.75,-114.0,-136.8,74.48
1386.1761,706.38,420.473,-536.19,332.5,2205.0,-770.0,-107.92,-141.36,51.68
1386.2261,700.28,414.739,-537.654,1251.25,3036.25,-113.75,-112.48,-141.36,68.4
1386.2761,704.672,411.445,-539.423,-157.5,1522.5,-726.25,-117.04,-148.96,72.96
1386.3261,705.831,415.532,-542.473,358.75,3062.5,-656.25,-106.4,-141.36,66.88
1386.3761,703.086,411.079,-538.813,-175.0,3351.25,-481.25,-114.0,-136.8,80.56
1386.4261,706.075,413.702,-535.214,-245.0,3675.0,-726.25,-97.28,-139.84,83.6
1386.4761,706.075,411.384,-535.641,-323.75,3753.75,-35.0,-118.56,-148.96,60.8
1386.5261,705.099,409.432,-534.238,113.75,4252.5,-393.75,-115.52,-147.44,86.64
1386.5761,710.04,413.092,-533.628,323.75,3613.75,-761.25,-104.88,-144.4,79.04
1386.6261,706.624,411.567,-533.079,437.5,3298.75,-673.75,-110.96,-136.8,83.6
1386.6761,707.051,411.872,-535.153,297.5,3255.0,-236.25,-117.04,-141.36,65.36
1386.7261,707.722,410.408,-536.129,-227.5,2913.75,-665.0,-114.0,-147.44,66.88
1386.7761,709.857,407.236,-537.837,0.0,2835.0,-1653.75,-126.16,-147.44,85.12
1386.8262,709.735,413.58,-535.031,-1408.75,3526.25,-1645.0,-107.92,-133.76,71.44
1386.8761,711.87,418.033,-530.09,-1426.25,2826.25,-761.25,-101.84,-141.36,62.32
1386.9261,706.075,405.833,-529.907,-210.0,3045.0,105.0,-109.44,-145.92,79.04
1386.9761,708.576,411.384,-532.652,166.25,2721.25,-1111.25,-110.96,-127.68,63.84
1387.0261,704.977,411.506,-533.811,-560.0,2423.75,-778.75,-120.08,-139.84,74.48
1387.0761,703.086,413.519,-531.981,-61.25,2563.75,-262.5,-114.0,-139.84,86.64
1387.1261,711.077,414.007,-531.249,113.75,2397.5,-542.5,-114.0,-155.04,91.2
1387.1761,709.064,414.251,-534.055,-192.5,3185.0,-603.75,-112.48,-138.32,71.44
1387.2261,707.234,414.617,-533.75,-271.25,3403.75,-551.25,-103.36,-138.32,76.0
1387.2761,705.77,414.861,-529.846,-17.5,3342.5,-560.0,-114.0,-144.4,77.52
1387.3261,711.016,413.824,-530.761,455.0,3631.25,-245.0,-109.44,-148.96,79.04
1387.3761,708.698,415.166,-528.809,560.0,3438.75,-297.5,-97.28,-142.88,76.0
1387.4261,709.857,412.543,-528.992,665.0,3228.75,-402.5,-115.52,-139.84,83.6
1387.4761,709.247,411.811,-530.883,647.5,2931.25,-341.25,-117.04,-148.96,65.36
1387.5261,710.406,410.469,-533.262,463.75,2625.0,-420.0,-115.52,-145.92,59.28
1387.5761,708.82,409.493,-534.543,840.0,3053.75,-218.75,-107.92,-144.4,72.96
1387.6261,711.382,411.262,-536.373,717.5,3342.5,-927.5,-112.48,-141.36,76.0
1387.6761,715.408,408.09,-532.408,-1207.5,3298.75,-560.0,-114.0,-138.32,63.84
1387.7261,709.979,409.493,-528.687,-568.75,3517.5,35.0,-109.44,-135.28,71.44
1387.7761,709.43,405.772,-528.87,1076.25,3255.0,-402.5,-115.52,-141.36,71.44
1387.8261,714.981,411.628,-530.334,288.75,2318.75,-1347.5,-112.48,-141.36,77.52
1387.8761,711.626,407.968,-532.164,-122.5,2310.0,-866.25,-104.88,-135.28,76.0
1387.9261,708.393,407.48,-533.689,393.75,1872.5,-1023.75,-97.28,-147.44,68.4
1387.9761,710.223,410.103,-535.275,183.75,1636.25,-1505.0,-107.92,-144.4,66.88
1388.0261,708.149,412.909,-536.373,-192.5,2196.25,-1102.5,-118.56,-144.4,68.4
1388.0761,706.258,411.445,-536.922,-122.5,2721.25,-901.25,-110.96,-145.92,80.56
1388.1261,705.953,413.397,-536.434,131.25,3228.75,-708.75,-115.52,-155.04,71.44
1388.1761,711.443,412.604,-533.079,26.25,3806.25,-367.5,-110.96,-135.28,66.88
1388.2261,707.478,409.249,-532.225,105.0,3613.75,-568.75,-114.0,-136.8,63.84
1388.2761,706.075,410.103,-532.347,297.5,3132.5,-647.5,-104.88,-139.84,85.12
1388.3261,706.807,412.543,-532.469,507.5,2948.75,-595.0,-114.0,-126.16,74.48
1388.3761,704.855,410.652,-531.676,70.0,2835.0,-236.25,-118.56,-132.24,77.52
1388.4261,713.517,419.619,-533.506,271.25,3893.75,-595.0,-109.44,-142.88,69.92
1388.4761,713.7,410.042,-530.761,-910.0,3360.0,-665.0,-114.0,-152.0,77.52
1388.5261,707.966,407.175,-530.944,-227.5,3403.75,87.5,-121.6,-141.36,68.4
1388.5761,704.306,405.589,-530.944,848.75,3412.5,-227.5,-104.88,-132.24,68.4
1388.6261,711.626,411.872,-532.652,297.5,2861.25,-533.75,-107.92,-145.92,71.44
1388.6761,708.027,410.896,-533.079,752.5,2476.25,-1128.75,-124.64,-153.52,69.92
1388.7261,707.173,410.652,-537.227,455.0,2100.0,-1400.0,-121.6,-145.92,68.4
1388.7761,711.382,410.652,-539.118,297.5,2371.25,-691.25,-94.24,-142.88,72.96
1388.8261,707.966,407.785,-535.946,-157.5,3115.0,-455.0,-101.84,-153.52,79.04
1388.8761,706.746,411.994,-536.007,-498.75,3368.75,-805.0,-115.52,-132.24,59.28
1388.9261,708.576,413.763,-535.336,-656.25,3832.5,-341.25,-115.52,-136.8,74.48
1388.9761,710.65,407.602,-534.299,201.25,4103.75,8.75,-115.52,-136.8,82.08
1389.0261,711.321,408.029,-528.382,560.0,3211.25,-1067.5,-109.44,-142.88,66.88
1389.0761,710.528,409.188,-530.334,507.5,2887.5,-997.5,-107.92,-138.32,63.84
1389.1261,712.968,410.957,-528.626,393.75,2738.75,-358.75,-117.04,-153.52,77.52
1389.1761,711.077,410.652,-532.164,367.5,2756.25,-586.25,-95.76,-141.36,69.92
1389.2261,714.127,406.443,-533.201,350.0,2441.25,-1338.75,-117.04,-139.84,59.28
1389.2761,710.589,409.859,-534.116,-857.5,2800.0,-1496.25,-126.16,-147.44,66.88
1389.3262,711.992,409.615,-530.456,-822.5,2336.25,-673.75,-106.4,-152.0,74.48
1389.3761,707.661,407.053,-531.31,805.0,2808.75,-945.0,-97.28,-138.32,77.52
1389.4261,708.82,411.14,-532.408,306.25,1872.5,-1653.75,-121.6,-142.88,66.88
1389.4761,707.966,411.628,-533.262,8.75,2301.25,-437.5,-117.04,-135.28,66.88
1389.5261,705.16,405.833,-536.8,35.0,2563.75,-507.5,-104.88,-136.8,79.04
1389.5761,708.515,411.323,-536.922,-96.25,2056.25,-1190.0,-115.52,-135.28,79.04
1389.6261,707.417,412.299,-538.569,-463.75,3710.0,-516.25,-115.52,-136.8,65.36
1389.6761,705.221,409.798,-534.909,-455.0,3815.0,-393.75,-101.84,-139.84,69.92
1389.7261,710.345,412.665,-532.347,-455.0,3788.75,-498.75,-106.4,-141.36,92.72
1389.7761,711.199,410.225,-530.456,315.0,3946.25,-105.0,-120.08,-135.28,65.36
1389.8261,714.798,408.944,-531.676,997.5,4497.5,-87.5,-114.0,-135.28,66.88
1389.8761,710.711,411.018,-528.931,796.25,3421.25,-822.5,-115.52,-142.88,74.48
1389.9261,708.088,410.042,-530.7,560.0,2432.5,-621.25,-107.92,-148.96,63.84
1389.9763,711.992,407.419,-534.787,700.0,2213.75,-183.75,-109.44,-144.4,69.92
1390.0261,708.576,402.417,-528.931,-813.75,1373.75,-708.75,-97.28,-141.36,80.56
1390.0762,713.883,407.602,-536.922,1172.5,3115.0,-1846.25,-121.6,-133.76,85.12
1390.1261,710.894,407.724,-534.421,-551.25,2520.0,-1233.75,-124.64,-142.88,79.04
1390.1762,711.321,406.809,-532.591,-393.75,2905.0,61.25,-97.28,-138.32,57.76
1390.2261,712.297,399.306,-533.445,350.0,2677.5,-411.25,-103.36,-139.84,76.0
1390.2762,712.419,411.079,-536.922,175.0,2371.25,-1522.5,-112.48,-139.84,77.52
1390.3261,707.173,404.796,-534.787,-490.0,2528.75,-656.25,-103.36,-148.96,62.32
1390.3761,707.661,407.114,-538.02,-385.0,1575.0,-1566.25,-110.96,-142.88,65.36
1390.4261,707.6,410.469,-537.593,-831.25,1680.0,-1496.25,-117.04,-144.4,82.08
1390.4761,708.82,411.567,-535.092,-866.25,2703.75,-866.25,-114.0,-145.92,68.4
1390.5261,707.356,409.432,-536.8,-840.0,2852.5,-1015.0,-103.36,-152.0,76.0
1390.5761,707.051,414.922,-535.763,-1023.75,2992.5,-682.5,-114.0,-145.92,88.16
1390.6261,707.234,410.225,-532.713,-218.75,3963.75,-140.0,-124.64,-139.84,94.24
1390.6761,710.04,412.055,-531.371,-35.0,3771.25,-437.5,-126.16,-142.88,65.36
1390.7261,708.576,412.238,-532.286,17.5,2878.75,-673.75,-100.32,-145.92,72.96
1390.7761,708.149,412.909,-531.249,236.25,3158.75,-420.0,-114.0,-150.48,76.0
1390.8261,709.735,410.103,-530.029,236.25,2520.0,-253.75,-126.16,-132.24,74.48
1390.8761,705.404,407.663,-532.591,-376.25,3001.25,-78.75,-91.2,-135.28,74.48
1390.9261,712.846,411.323,-537.837,1120.0,3377.5,-927.5,-107.92,-156.56,76.0
1390.9761,714.859,405.65,-532.896,-761.25,2957.5,-717.5,-104.88,-135.28,69.92
1391.0261,709.003,408.456,-530.883,-280.0,2957.5,-315.0,-107.92,-138.32,66.88
1391.0761,708.271,406.443,-529.236,1067.5,2817.5,-621.25,-92.72,-136.8,79.04
1391.1261,710.406,414.556,-535.824,385.0,2091.25,-1093.75,-100.32,-150.48,72.96
1391.1762,707.905,407.968,-536.373,306.25,2056.25,-612.5,-109.44,-141.36,76.0
1391.2261,703.696,406.443,-540.033,-70.0,1566.25,-813.75,-123.12,-138.32,76.0
1391.2761,708.088,409.127,-539.911,-341.25,1548.75,-1295.0,-126.16,-141.36,76.0
1391.3261,706.197,409.615,-538.569,-901.25,2511.25,-840.0,-129.2,-145.92,69.92
1391.3761,705.343,411.933,-537.532,-1277.5,2922.5,-883.75,-103.36,-138.32,77.52
1391.4261,705.709,407.785,-534.665,-735.0,3018.75,-656.25,-112.48,-145.92,77.52
1391.4761,709.186,408.212,-536.434,87.5,2905.0,-910.0,-104.88,-145.92,72.96
1391.5261,706.319,409.249,-534.909,201.25,2747.5,-1163.75,-115.52,-156.56,71.44
1391.5761,706.624,413.519,-533.567,446.25,2747.5,-936.25,-100.32,-132.24,91.2
1391.6261,706.075,413.397,-538.935,332.5,2598.75,-577.5,-100.32,-144.4,77.52
1391.6761,706.319,408.822,-536.8,682.5,2458.75,-1050.0,-118.56,-138.32,76.0
1391.7261,710.711,411.933,-536.8,-848.75,2922.5,-1242.5,-101.84,-144.4,63.84
1391.7761,708.82,414.617,-533.567,-945.0,2730.0,-805.0,-104.88,-145.92,74.48
1391.8261,702.293,406.809,-531.371,691.25,3158.75,-288.75,-115.52,-152.0,86.64
1391.8761,708.149,409.981,-537.959,673.75,2397.5,-1093.75,-114.0,-144.4,76.0
1391.9261,705.77,409.737,-539.484,175.0,1872.5,-743.75,-118.56,-145.92,89.68
1391.9761,700.158,412.421,-538.569,385.0,2388.75,-350.0,-103.36,-135.28,89.68
1392.0261,704.916,410.957,-540.582,183.75,1828.75,-997.5,-112.48,-145.92,74.48
1392.0761,704.306,414.007,-542.412,-183.75,2773.75,-743.75,-109.44,-135.28,72.96
1392.1261,702.842,411.994,-541.192,-227.5,3482.5,-743.75,-109.44,-148.96,72.96
1392.1761,705.099,410.652,-540.46,-498.75,3368.75,-770.0,-114.0,-136.8,74.48
1392.2261,704.794,412.116,-535.702,35.0,4165.0,-227.5,-104.88,-138.32,68.4
1392.2761,707.661,410.896,-534.421,157.5,4042.5,-376.25,-112.48,-144.4,80.56
1392.3261,707.478,410.225,-536.068,280.0,2975.0,-883.75,-104.88,-139.84,77.52
1392.3761,704.977,410.347,-534.177,393.75,2668.75,-708.75,-98.8,-148.96,76.0
1392.4261,700.768,408.822,-533.384,245.0,2940.0,-472.5,-114.0,-136.8,60.8
1392.4761,707.051,417.972,-539.301,-140.0,3307.5,-1347.5,-103.36,-139.84,69.92
1392.5261,703.696,413.885,-534.299,-848.75,2992.5,-1260.0,-114.0,-150.48,79.04
1392.5761,704.306,410.652,-532.774,-288.75,3491.25,35.0,-103.36,-138.32,69.92
1392.6261,701.439,406.382,-535.092,787.5,3281.25,-892.5,-110.96,-144.4,71.44
1392.6761,708.881,417.606,-537.227,306.25,2030.0,-1592.5,-101.84,-138.32,72.96
1392.7261,702.293,412.97,-536.922,866.25,2730.0,-210.0,-118.56,-139.84,79.04
1392.7761,701.744,410.469,-539.057,245.0,2310.0,-568.75,-110.96,-135.28,60.8
1392.8261,707.173,414.861,-540.826,-87.5,2555.0,-910.0,-120.08,-135.28,85.12
1392.8761,704.794,415.837,-538.386,-280.0,3018.75,-437.5,-109.44,-141.36,95.76
1392.9261,703.757,412.36,-538.264,-253.75,3360.0,-717.5,-118.56,-136.8,65.36
1392.9761,709.43,411.384,-538.508,-245.0,3692.5,-621.25,-112.48,-147.44,72.96
1393.0261,708.088,410.225,-534.726,297.5,4130.0,-218.75,-109.44,-138.32,76.0
1393.0761,708.149,406.321,-531.859,463.75,3281.25,-796.25,-115.52,-139.84,76.0
1393.1261,705.587,411.567,-534.055,183.75,2913.75,-796.25,-114.0,-142.88,72.96
1393.1761,706.685,410.53,-536.251,245.0,2581.25,52.5,-109.44,-138.32,74.48
1393.2261,703.818,407.236,-534.299,105.0,2695.0,-253.75,-106.4,-139.84,72.96
1393.2761,711.26,417.179,-539.606,61.25,2931.25,-1382.5,-121.6,-139.84,72.96
1393.3261,708.576,413.397,-537.288,-551.25,2537.5,-1041.25,-115.52,-142.88,79.04
1393.3761,703.757,410.103,-535.458,0.0,3141.25,131.25,-94.24,-148.96,79.04
1393.4261,707.661,409.432,-534.726,568.75,2651.25,-1225.0,-109.44,-145.92,72.96
1393.4761,710.589,416.996,-537.776,288.75,2047.5,-1592.5,-112.48,-145.92,66.88
1393.5261,702.354,410.103,-537.837,708.75,3053.75,-61.25,-120.08,-139.84,77.52
1393.5761,707.417,406.87,-539.728,-175.0,1137.5,-577.5,-95.76,-144.4,68.4
1393.6261,705.831,413.397,-541.192,-78.75,2196.25,-1268.75,-104.88,-136.8,76.0
1393.6762,703.879,412.665,-539.85,-778.75,3027.5,-997.5,-115.52,-129.2,68.4
1393.7261,705.526,413.031,-537.654,-875.0,3438.75,-953.75,-112.48,-144.4,88.16
1393.7761,704.123,413.824,-536.922,-901.25,3683.75,-105.0,-110.96,-141.36,88.16
1393.8261,708.515,410.652,-535.885,-218.75,3806.25,-227.5,-109.44,-147.44,72.96
1393.8761,707.783,410.103,-533.933,148.75,3666.25,-962.5,-106.4,-141.36,72.96
1393.9261,704.428,415.349,-534.726,122.5,3325.0,-682.5,-109.44,-142.88,94.24
1393.9761,707.234,417.667,-533.079,306.25,3648.75,26.25,-109.44,-138.32,76.0
1394.0261,707.661,412.116,-534.604,-288.75,3456.25,-183.75,-109.44,-133.76,66.88
1394.0761,711.626,413.275,-535.214,586.25,3631.25,-1277.5,-104.88,-142.88,68.4
1394.1261,712.236,415.837,-533.323,-1023.75,3368.75,-971.25,-112.48,-145.92,77.52
1394.1761,706.319,410.713,-531.127,-612.5,3360.0,262.5,-109.44,-145.92,69.92
1394.2261,704.672,405.955,-527.955,980.0,4191.25,236.25,-117.04,-138.32,62.32
1394.2761,713.395,413.031,-534.36,323.75,2721.25,-1233.75,-107.92,-139.84,77.52
1394.3263,712.053,412.604,-532.591,0.0,3071.25,-236.25,-118.56,-142.88,72.96
1394.3761,705.282,409.798,-535.031,218.75,3185.0,61.25,-124.64,-133.76,63.84
1394.4262,709.308,409.737,-535.519,-87.5,2117.5,-682.5,-97.28,-158.08,72.96
1394.4761,710.284,411.323,-536.068,-385.0,2502.5,-962.5,-107.92,-153.52,74.48
1394.5262,704.184,412.482,-535.336,-577.5,2493.75,-700.0,-118.56,-130.72,80.56
1394.5761,709.125,412.787,-536.007,-385.0,2686.25,-323.75,-89.68,-141.36,69.92
1394.6262,709.491,410.103,-536.068,-306.25,3342.5,-498.75,-109.44,-139.84,66.88
1394.6761,710.65,409.981,-530.944,-341.25,3368.75,-953.75,-101.84,-145.92,82.08
1394.7261,706.746,412.726,-529.419,96.25,3447.5,-726.25,-101.84,-144.4,71.44
1394.7761,709.979,412.299,-531.676,577.5,3167.5,-332.5,-107.92,-139.84,63.84
1394.8261,701.805,405.894,-528.748,122.5,2178.75,-350.0,-100.32,-138.32,85.12
1394.8761,712.724,420.961,-532.957,192.5,2773.75,-1207.5,-110.96,-153.52,69.92
1394.9261,711.931,415.41,-530.578,-770.0,2782.5,-533.75,-112.48,-133.76,72.96
1394.9761,705.465,407.114,-529.907,-78.75,3605.0,78.75,-97.28,-141.36,86.64
1395.0261,711.077,409.249,-530.578,787.5,2511.25,-1373.75,-112.48,-129.2,69.92
1395.0761,708.271,414.617,-532.042,577.5,2458.75,-1093.75,-112.48,-136.8,69.92
1395.1261,706.99,413.702,-531.859,1058.75,2371.25,-778.75,-120.08,-139.84,69.92
1395.1761,706.38,413.58,-538.813,297.5,1557.5,-1286.25,-97.28,-126.16,77.52
1395.2261,707.478,415.288,-535.092,-175.0,2275.0,-813.75,-112.48,-135.28,72.96
1395.2761,706.929,408.517,-537.044,-236.25,3570.0,-227.5,-114.0,-135.28,54.72
1395.3261,708.149,413.824,-535.763,-341.25,3780.0,-271.25,-106.4,-141.36,77.52
1395.3761,710.467,409.493,-535.214,-183.75,4515.0,-17.5,-114.0,-135.28,86.64
1395.4261,709.552,407.236,-530.822,630.0,4418.75,96.25,-110.96,-138.32,68.4
1395.4761,707.722,409.31,-534.787,743.75,3552.5,-323.75,-106.4,-135.28,80.56
1395.5262,710.101,411.811,-528.443,918.75,2467.5,-481.25,-106.4,-142.88,68.4
1395.5761,707.356,412.299,-530.578,875.0,2703.75,70.0,-118.56,-136.8,76.0
1395.6261,714.615,407.48,-536.678,1338.75,3185.0,-971.25,-112.48,-141.36,72.96
1395.6761,714.31,410.835,-532.469,-1417.5,2590.0,-1303.75,-97.28,-142.88,82.08
1395.7261,707.356,409.188,-532.042,-481.25,2957.5,-455.0,-117.04,-152.0,76.0
1395.7761,703.635,405.833,-530.334,-78.75,3053.75,-1645.0,-120.08,-144.4,71.44
1395.8261,708.698,410.53,-538.02,1723.75,3648.75,-647.5,-103.36,-144.4,76.0
1395.8761,708.515,404.735,-533.506,-673.75,2257.5,1382.5,-104.88,-139.84,88.16
1395.9261,705.953,404.003,-534.909,-848.75,1093.75,288.75,-109.44,-139.84,68.4
1395.9761,710.65,404.979,-536.983,-577.5,796.25,-980.0,-117.04,-138.32,65.36
1396.0261,708.881,406.87,-538.325,-586.25,2266.25,-367.5,-106.4,-141.36,85.12
1396.0761,709.918,406.321,-539.24,-1163.75,2450.0,-481.25,-120.08,-141.36,65.36
1396.1261,709.247,407.297,-538.203,-1365.0,3106.25,-402.5,-104.88,-139.84,63.84
1396.1761,709.918,407.419,-534.177,-323.75,3657.5,-166.25,-106.4,-144.4,77.52
1396.2261,710.101,406.626,-533.75,-52.5,3080.0,-883.75,-103.36,-142.88,80.56
1396.2761,706.868,410.53,-533.14,-70.0,2747.5,-971.25,-126.16,-138.32,85.12
1396.3261,708.332,409.676,-532.896,533.75,2843.75,-323.75,-114.0,-132.24,94.24
1396.3761,711.504,406.87,-535.153,498.75,2493.75,-428.75,-114.0,-139.84,89.68
1396.4261,708.82,401.563,-534.665,-323.75,1723.75,-603.75,-115.52,-144.4,76.0
1396.4761,709.369,413.031,-536.312,-1128.75,2625.0,-1041.25,-124.64,-139.84,82.08
1396.5261,707.844,408.944,-533.933,-813.75,2852.5,-96.25,-106.4,-138.32,79.04
1396.5761,709.125,403.149,-530.456,551.25,3570.0,122.5,-95.76,-129.2,74.48
1396.6261,712.907,404.369,-535.153,481.25,2091.25,-1671.25,-120.08,-132.24,63.84
1396.6761,706.258,412.238,-535.824,201.25,1977.5,-1015.0,-103.36,-144.4,88.16
1396.7261,705.404,409.554,-538.63,875.0,2686.25,-420.0,-104.88,-145.92,76.0
1396.7761,712.114,407.236,-543.388,-288.75,1330.0,-393.75,-115.52,-130.72,74.48
1396.8261,709.369,408.456,-541.558,43.75,2966.25,-595.0,-107.92,-129.2,68.4
1396.8761,704.794,408.761,-539.179,-402.5,3316.25,-840.0,-104.88,-133.76,79.04
1396.9261,707.6,412.604,-538.264,-603.75,3972.5,-507.5,-101.84,-130.72,83.6
1396.9761,711.565,407.358,-534.36,-323.75,4418.75,-140.0,-117.04,-130.72,69.92
1397.0261,709.003,404.552,-533.018,122.5,3491.25,-1330.0,-114.0,-135.28,71.44
1397.0761,709.369,409.066,-531.31,306.25,3298.75,-1277.5,-91.2,-136.8,77.52
1397.1261,708.881,408.822,-536.068,481.25,3018.75,-166.25,-110.96,-153.52,72.96
1397.1761,709.247,407.236,-535.519,603.75,2712.5,-297.5,-107.92,-133.76,86.64
1397.2261,710.955,408.761,-536.312,-96.25,2371.25,-918.75,-94.24,-142.88,76.0
1397.2761,707.478,408.761,-535.214,-26.25,3202.5,-551.25,-89.68,-148.96,71.44
1397.3261,711.687,420.046,-540.033,665.0,4410.0,-813.75,-115.52,-138.32,76.0
1397.3761,710.284,407.785,-533.567,-1163.75,3508.75,-743.75,-123.12,-138.32,68.4
1397.4261,706.685,405.65,-531.31,-253.75,3543.75,271.25,-104.88,-156.56,72.96
1397.4761,708.759,403.21,-533.506,1050.0,3193.75,-770.0,-117.04,-133.76,77.52
1397.5261,715.225,409.188,-533.384,980.0,2266.25,-1146.25,-120.08,-135.28,63.84
1397.5761,709.308,409.493,-534.848,1067.5,3115.0,-315.0,-106.4,-138.32,66.88
1397.6261,711.87,406.199,-540.338,735.0,2082.5,-315.0,-103.36,-130.72,74.48
1397.6761,710.772,404.491,-535.641,-288.75,2441.25,-490.0,-98.8,-133.76,77.52
1397.7261,706.136,404.857,-535.458,-411.25,2861.25,-708.75,-106.4,-130.72,65.36
1397.7761,709.857,408.334,-537.288,-315.0,3071.25,-358.75,-107.92,-135.28,68.4
1397.8261,710.528,404.43,-533.323,-122.5,3412.5,52.5,-94.24,-141.36,76.0
1397.8761,709.674,402.051,-534.665,210.0,3395.0,78.75,-109.44,-139.84,86.64
1397.9261,712.236,405.223,-533.445,262.5,3185.0,-420.0,-101.84,-141.36,65.36
1397.9761,715.042,402.783,-531.432,463.75,2686.25,-568.75,-107.92,-139.84,85.12
1398.0261,712.968,403.027,-533.445,-280.0,2353.75,-455.0,-95.76,-139.84,85.12
1398.0761,704.794,399.062,-529.541,-227.5,2327.5,-560.0,-126.16,-127.68,82.08
1398.1261,714.92,411.018,-533.445,288.75,2555.0,-1443.75,-103.36,-132.24,77.52
1398.1761,711.992,404.369,-532.591,-1181.25,2178.75,-1111.25,-112.48,-144.4,71.44
1398.2261,708.088,401.197,-535.275,-140.0,2616.25,-105.0,-110.96,-132.24,74.48
1398.2761,711.321,401.502,-531.127,402.5,2222.5,-840.0,-118.56,-133.76,62.32
1398.3261,709.125,407.602,-537.288,-245.0,1942.5,-1032.5,-121.6,-139.84,82.08
1398.3761,706.136,407.541,-533.933,245.0,2677.5,-612.5,-117.04,-132.24,91.2
1398.4261,705.16,404.735,-539.728,-192.5,1925.0,-1277.5,-101.84,-142.88,62.32
1398.4761,708.759,410.408,-540.765,-306.25,2371.25,-875.0,-98.8,-133.76,68.4
1398.5261,708.027,407.48,-540.643,-183.75,3027.5,-367.5,-112.48,-147.44,82.08
1398.5761,706.868,408.273,-537.41,-87.5,3403.75,-630.0,-118.56,-135.28,83.6
1398.6261,706.868,408.09,-538.447,-350.0,3701.25,-691.25,-121.6,-142.88,68.4
1398.6763,709.125,408.09,-534.482,297.5,3946.25,-332.5,-109.44,-144.4,77.52
1398.7261,709.735,406.504,-533.506,236.25,3797.5,-498.75,-104.88,-136.8,71.44
1398.7762,711.382,405.65,-532.652,525.0,3298.75,-577.5,-121.6,-129.2,72.96
1398.8261,711.626,404.125,-533.201,1041.25,2948.75,-43.75,-95.76,-138.32,66.88
1398.8762,707.539,399.55,-531.554,411.25,1487.5,-866.25,-106.4,-136.8,77.52
1398.9261,715.835,407.663,-536.19,-691.25,2240.0,-1207.5,-104.88,-142.88,71.44
1398.9762,712.114,406.687,-534.238,-743.75,2922.5,8.75,-95.76,-132.24,76.0
1399.0261,707.051,397.72,-534.299,288.75,3718.75,157.5,-95.76,-132.24,80.56
1399.0761,712.48,404.003,-537.837,525.0,2161.25,-1583.75,-110.96,-145.92,65.36
1399.1261,709.857,406.626,-538.508,-87.5,1776.25,-1242.5,-104.88,-139.84,72.96
1399.1761,706.075,405.406,-539.423,560.0,2327.5,-542.5,-101.84,-138.32,71.44
1399.2261,706.929,406.321,-539.545,-822.5,1461.25,-1540.0,-114.0,-139.84,71.44
1399.2761,709.674,405.406,-540.216,-175.0,2721.25,-805.0,-110.96,-133.76,72.96
1399.3261,706.868,407.175,-538.386,-332.5,3001.25,-857.5,-103.36,-129.2,82.08
1399.3761,710.955,409.554,-539.484,-533.75,3316.25,-726.25,-110.96,-142.88,85.12
1399.4261,707.966,405.467,-536.922,-210.0,4182.5,-131.25,-121.6,-136.8,68.4
1399.4761,710.955,402.966,-534.726,428.75,3648.75,-822.5,-112.48,-139.84,56.24
1399.5261,708.393,407.114,-535.946,638.75,3036.25,-682.5,-112.48,-133.76,83.6
1399.5761,708.698,405.04,-531.554,866.25,3036.25,35.0,-121.6,-135.28,68.4
1399.6261,710.345,403.149,-538.996,726.25,3018.75,-245.0,-109.44,-123.12,92.72
1399.6761,716.933,401.502,-541.314,577.5,2327.5,-1426.25,-107.92,-139.84,80.56
1399.7261,709.186,405.772,-536.922,-962.5,2625.0,-1303.75,-117.04,-141.36,86.64
1399.7761,711.199,405.04,-536.739,-910.0,2677.5,-35.0,-106.4,-130.72,60.8
1399.8261,709.369,396.622,-533.262,367.5,3360.0,-603.75,-109.44,-138.32,69.92
1399.8762,711.199,403.515,-536.007,490.0,1898.75,-1776.25,-114.0,-144.4,74.48
