TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2986.7064,735.782,454.267,-454.877,236.25,2905.0,-717.5,-123.12,-179.36,-30.4
2986.7564,737.185,456.829,-454.389,227.5,3027.5,-822.5,-123.12,-176.32,-16.72
2986.8064,733.769,455.243,-454.328,140.0,2730.0,-420.0,-107.92,-165.68,-25.84
2986.8564,733.952,453.23,-457.744,577.5,2082.5,-490.0,-104.88,-170.24,-21.28
2986.9064,739.442,455.67,-456.951,-61.25,3185.0,-1373.75,-118.56,-164.16,-12.16
2986.9564,739.198,457.134,-458.476,-446.25,4305.0,-1058.75,-115.52,-176.32,-36.48
2987.0066,732.488,455.548,-450.485,-253.75,2983.75,-857.5,-114.0,-176.32,-19.76
2987.0564,737.246,455.609,-452.315,0.0,3115.0,-770.0,-106.4,-167.2,-25.84
2987.1065,737.368,455.853,-454.45,183.75,2651.25,-577.5,-110.96,-164.16,-19.76
2987.1564,732.976,452.01,-455.365,717.5,1977.5,-498.75,-123.12,-162.64,-24.32
2987.2064,737.734,455.914,-454.328,218.75,1811.25,-840.0,-117.04,-173.28,-31.92
2987.2564,734.44,455.304,-456.341,-262.5,3263.75,-603.75,-115.52,-170.24,-33.44
2987.3064,735.538,455.365,-453.474,-227.5,3290.0,-866.25,-124.64,-176.32,-16.72
2987.3564,736.27,455.487,-454.999,-113.75,3062.5,-1032.5,-109.44,-176.32,-24.32
2987.4064,734.44,454.938,-453.535,-105.0,2397.5,-700.0,-123.12,-171.76,-25.84
2987.4564,736.758,455.975,-455.182,17.5,2572.5,-533.75,-118.56,-173.28,-31.92
2987.5064,734.928,452.986,-454.45,183.75,2870.0,-560.0,-127.68,-168.72,-27.36
2987.5564,737.49,455.304,-454.755,367.5,2800.0,-682.5,-120.08,-168.72,-22.8
2987.6069,736.209,456.341,-454.755,-17.5,3062.5,-638.75,-118.56,-167.2,-24.32
2987.6564,736.636,452.864,-454.938,-122.5,2458.75,-542.5,-115.52,-159.6,-22.8
2987.7064,736.087,452.132,-454.511,280.0,2397.5,-516.25,-112.48,-171.76,-21.28
2987.7564,738.649,456.707,-457.256,-393.75,3360.0,-1277.5,-112.48,-174.8,-12.16
2987.8064,735.477,454.389,-455.609,-472.5,3911.25,-901.25,-115.52,-174.8,-30.4
2987.8564,733.525,454.389,-451.766,-315.0,2896.25,-735.0,-120.08,-165.68,-30.4
2987.9064,740.357,454.999,-438.163,-245.0,3062.5,-376.25,-106.4,-165.68,-24.32
2987.9564,734.562,456.829,-451.339,341.25,2677.5,-472.5,-110.96,-171.76,-28.88
2988.0064,736.514,454.328,-456.158,533.75,2082.5,-577.5,-114.0,-164.16,-25.84
2988.0564,738.771,455.609,-455.304,131.25,2213.75,-743.75,-121.6,-183.92,-42.56
2988.1064,738.283,454.511,-455.365,-253.75,3325.0,-463.75,-115.52,-185.44,-22.8
2988.1564,739.076,453.108,-453.108,-315.0,3246.25,-700.0,-126.16,-171.76,-27.36
2988.2064,736.941,454.816,-451.766,-8.75,3062.5,-936.25,-123.12,-162.64,-24.32
2988.2564,736.148,456.646,-451.766,-148.75,2756.25,-717.5,-117.04,-165.68,-34.96
2988.3064,736.331,456.097,-451.888,43.75,2870.0,-490.0,-121.6,-171.76,-25.84
2988.3564,738.344,452.254,-452.315,236.25,2861.25,-647.5,-132.24,-174.8,-18.24
2988.4064,736.819,455.304,-453.169,218.75,3097.5,-700.0,-109.44,-174.8,-25.84
2988.4564,740.845,457.744,-451.949,-262.5,2957.5,-708.75,-117.04,-170.24,-31.92
2988.5064,736.27,454.694,-450.119,-280.0,3106.25,-560.0,-121.6,-173.28,-24.32
2988.5564,738.771,454.328,-447.74,-17.5,2327.5,-437.5,-106.4,-176.32,-21.28
2988.6064,739.564,456.585,-454.511,455.0,2275.0,-883.75,-130.72,-170.24,-15.2
2988.6564,739.137,457.5,-454.267,-297.5,2572.5,-1461.25,-126.16,-164.16,-24.32
2988.7064,734.867,458.415,-450.607,-822.5,3386.25,-507.5,-115.52,-162.64,-36.48
2988.7564,737.429,455.182,-451.339,-113.75,2747.5,-595.0,-115.52,-173.28,-33.44
2988.8064,737.002,456.585,-450.119,411.25,2625.0,-621.25,-106.4,-165.68,-28.88
2988.8564,739.015,455.304,-451.888,-131.25,2660.0,-411.25,-117.04,-158.08,-13.68
2988.9064,732.732,454.084,-455.487,87.5,2117.5,-385.0,-123.12,-167.2,-31.92
2988.9564,740.052,454.999,-456.646,-218.75,2975.0,-455.0,-103.36,-167.2,-28.88
2989.0064,737.917,456.646,-454.328,-315.0,3395.0,-446.25,-126.16,-173.28,-18.24
2989.0564,738.222,452.559,-453.047,-323.75,3447.5,-682.5,-110.96,-170.24,-30.4
2989.1064,738.222,457.073,-451.705,-525.0,3596.25,-770.0,-138.32,-162.64,-36.48
2989.1564,735.111,458.171,-450.363,-358.75,3123.75,-533.75,-123.12,-159.6,-33.44
2989.2064,739.808,453.413,-448.411,-288.75,2686.25,-323.75,-112.48,-179.36,-24.32
2989.2564,739.32,455.792,-449.204,297.5,2738.75,-638.75,-114.0,-171.76,-12.16
2989.3064,738.71,457.744,-447.923,376.25,2703.75,-621.25,-123.12,-171.76,-28.88
2989.3566,738.344,457.561,-449.692,-131.25,2712.5,-157.5,-117.04,-165.68,-25.84
2989.4064,737.673,456.585,-451.4,35.0,2108.75,-140.0,-112.48,-171.76,-27.36
2989.4565,739.808,456.463,-453.779,393.75,2038.75,-735.0,-112.48,-171.76,-30.4
2989.5064,744.139,456.402,-452.254,-463.75,3255.0,-918.75,-136.8,-162.64,-21.28
2989.5564,735.172,452.437,-447.74,-262.5,3701.25,-673.75,-117.04,-173.28,-27.36
2989.6064,740.906,454.633,-448.655,358.75,3036.25,-525.0,-110.96,-164.16,-41.04
2989.6564,738.954,454.389,-447.74,367.5,2835.0,-463.75,-114.0,-170.24,-9.12
2989.7064,737.612,452.193,-449.57,201.25,2292.5,-411.25,-126.16,-171.76,-18.24
2989.7564,737.978,453.169,-454.389,691.25,1662.5,-700.0,-129.2,-168.72,-27.36
2989.8064,742.309,451.949,-456.219,17.5,3106.25,-708.75,-126.16,-170.24,-24.32
2989.8564,738.893,451.949,-452.925,-455.0,3237.5,-857.5,-127.68,-168.72,-13.68
2989.9064,737.856,452.254,-451.095,-122.5,3176.25,-1128.75,-118.56,-185.44,-19.76
2989.9564,736.575,457.073,-449.57,-113.75,2703.75,-997.5,-142.88,-176.32,-30.4
2990.0064,737.307,454.755,-450.485,-8.75,2178.75,-647.5,-114.0,-164.16,-19.76
2990.0564,739.442,454.145,-453.23,210.0,2485.0,-691.25,-129.2,-161.12,-27.36
2990.1064,739.442,454.755,-452.864,455.0,2931.25,-1041.25,-126.16,-168.72,-16.72
2990.1564,735.965,456.463,-454.145,-61.25,3281.25,-673.75,-123.12,-173.28,-30.4
2990.2064,737.795,452.559,-452.864,78.75,2520.0,-253.75,-129.2,-159.6,-34.96
2990.2564,737.49,450.607,-455.365,560.0,2213.75,-533.75,-124.64,-185.44,-30.4
2990.3064,743.224,455.548,-453.291,-236.25,3368.75,-1303.75,-112.48,-168.72,-27.36
2990.3566,735.477,454.328,-450.302,-315.0,3753.75,-831.25,-118.56,-176.32,-31.92
2990.4064,740.052,455.609,-449.387,-17.5,2896.25,-953.75,-130.72,-165.68,-30.4
2990.4564,735.782,454.45,-450.546,105.0,3202.5,-595.0,-126.16,-176.32,-30.4
2990.5064,739.198,455.792,-451.278,323.75,2485.0,-595.0,-120.08,-165.68,-16.72
2990.5564,736.453,454.999,-452.315,420.0,2345.0,-656.25,-118.56,-168.72,-25.84
2990.6064,743.529,455.06,-456.402,236.25,2800.0,-805.0,-117.04,-176.32,-24.32
2990.6564,741.028,456.036,-455.304,-201.25,3080.0,-647.5,-132.24,-161.12,-36.48
2990.7064,737.49,453.718,-452.559,-8.75,2563.75,-883.75,-109.44,-168.72,-25.84
2990.7564,737.734,457.012,-450.18,-236.25,2555.0,-1041.25,-118.56,-167.2,-28.88
2990.8064,736.331,456.707,-452.071,-227.5,2345.0,-848.75,-114.0,-173.28,-19.76
2990.8564,738.71,456.951,-453.413,-8.75,2642.5,-638.75,-115.52,-170.24,-21.28
2990.9064,737.307,455.182,-451.644,227.5,2878.75,-743.75,-118.56,-165.68,-31.92
2990.9564,738.832,454.511,-452.925,140.0,3141.25,-761.25,-115.52,-179.36,-22.8
2991.0064,736.819,457.805,-452.559,-332.5,3150.0,-542.5,-132.24,-180.88,-28.88
2991.0564,738.893,453.84,-450.18,-17.5,2520.0,-376.25,-115.52,-162.64,-22.8
2991.1064,737.734,447.13,-452.498,525.0,2170.0,-638.75,-123.12,-168.72,-30.4
2991.1564,739.93,458.049,-451.766,-376.25,3045.0,-1452.5,-109.44,-171.76,-25.84
2991.2064,735.111,457.012,-449.57,-586.25,3823.75,-831.25,-115.52,-170.24,-18.24
2991.2565,737.856,453.474,-449.997,-271.25,2703.75,-700.0,-135.28,-159.6,-28.88
2991.3064,738.954,453.108,-452.193,131.25,2870.0,-498.75,-130.72,-164.16,-13.68
2991.3564,739.686,453.474,-450.79,420.0,2520.0,-560.0,-127.68,-165.68,-25.84
2991.4064,733.769,452.498,-452.925,568.75,1732.5,-586.25,-103.36,-170.24,-18.24
2991.4564,742.37,454.084,-453.84,358.75,2738.75,-647.5,-129.2,-177.84,-30.4
2991.5064,737.795,454.572,-452.071,-17.5,3132.5,-638.75,-118.56,-171.76,-30.4
2991.5564,738.527,454.999,-452.742,87.5,3106.25,-1058.75,-117.04,-165.68,-13.68
2991.6064,739.198,457.073,-452.376,-78.75,3062.5,-962.5,-112.48,-177.84,-22.8
2991.6564,737.368,455.731,-453.047,-148.75,2677.5,-507.5,-127.68,-167.2,-34.96
2991.7064,739.869,454.45,-454.999,35.0,3045.0,-507.5,-109.44,-168.72,-34.96
2991.7564,738.161,453.901,-454.084,218.75,3010.0,-796.25,-114.0,-165.68,-28.88
2991.8066,737.185,454.389,-452.01,26.25,2966.25,-770.0,-106.4,-173.28,-21.28
2991.8564,739.076,457.805,-451.339,-332.5,2948.75,-752.5,-129.2,-165.68,-24.32
2991.9065,739.808,456.89,-451.949,-402.5,3263.75,-621.25,-121.6,-167.2,-30.4
2991.9564,740.113,451.156,-450.058,-113.75,2852.5,-533.75,-118.56,-170.24,-36.48
2992.0064,739.32,452.986,-451.278,420.0,2826.25,-901.25,-121.6,-168.72,-21.28
2992.0564,741.089,457.683,-449.143,-498.75,3578.75,-1295.0,-107.92,-167.2,-19.76
2992.1064,738.71,458.354,-448.716,-682.5,3780.0,-665.0,-107.92,-159.6,-21.28
2992.1564,742.675,455.243,-449.265,0.0,2826.25,-647.5,-129.2,-159.6,-41.04
2992.2064,740.662,455.853,-447.252,245.0,3071.25,-560.0,-106.4,-185.44,-25.84
2992.2564,737.551,454.816,-450.302,455.0,2800.0,-630.0,-112.48,-168.72,-16.72
2992.3064,737.734,455.182,-454.084,682.5,1758.75,-726.25,-115.52,-164.16,-28.88
2992.3564,743.346,454.145,-452.376,43.75,2581.25,-665.0,-118.56,-156.56,-36.48
2992.4064,738.161,454.206,-452.803,-227.5,3500.0,-498.75,-112.48,-177.84,-28.88
2992.4564,742.065,452.01,-450.058,-140.0,3517.5,-866.25,-110.96,-170.24,-18.24
2992.5064,738.405,455.243,-447.008,-140.0,3106.25,-883.75,-112.48,-161.12,-7.6
2992.5564,740.906,456.585,-445.3,-148.75,2730.0,-367.5,-127.68,-171.76,-22.8
2992.6064,739.442,455.548,-450.18,-35.0,2738.75,-516.25,-123.12,-165.68,-33.44
2992.6564,740.418,455.182,-446.947,262.5,2852.5,-656.25,-110.96,-159.6,-18.24
2992.7064,739.869,455.426,-448.716,35.0,2703.75,-638.75,-124.64,-180.88,-28.88
2992.7564,741.211,455.182,-448.533,0.0,2660.0,-630.0,-129.2,-180.88,-39.52
2992.8064,740.052,456.402,-450.668,-376.25,3263.75,-507.5,-126.16,-164.16,-39.52
2992.8564,737.612,454.328,-447.801,-245.0,3010.0,-253.75,-124.64,-174.8,-9.12
2992.9064,738.649,452.742,-451.034,271.25,2563.75,-463.75,-112.48,-167.2,-31.92
2992.9564,740.601,459.513,-452.193,-96.25,3377.5,-1365.0,-120.08,-171.76,-27.36
2993.0064,738.222,453.474,-444.69,-918.75,3858.75,-726.25,-121.6,-168.72,-36.48
2993.0564,741.699,452.925,-442.982,-280.0,2703.75,-507.5,-127.68,-165.68,-18.24
2993.1064,743.407,452.803,-444.69,140.0,2975.0,-446.25,-114.0,-174.8,-28.88
2993.1564,743.224,455.67,-445.727,245.0,2528.75,-595.0,-127.68,-171.76,-41.04
2993.2064,737.002,452.132,-449.753,630.0,1758.75,-621.25,-141.36,-167.2,-38.0
2993.2564,744.078,457.561,-452.925,-113.75,1426.25,-621.25,-118.56,-173.28,-31.92
2993.3064,738.649,452.742,-447.984,-323.75,3080.0,-411.25,-120.08,-158.08,-15.2
2993.3564,742.919,453.108,-446.764,-218.75,3062.5,-761.25,-121.6,-164.16,-22.8
2993.4064,742.309,456.89,-446.764,-323.75,3447.5,-708.75,-130.72,-162.64,-36.48
2993.4564,737.673,454.023,-449.143,-175.0,2633.75,-647.5,-129.2,-164.16,-34.96
2993.5064,739.503,456.097,-446.703,-218.75,2458.75,-350.0,-115.52,-162.64,-30.4
2993.5564,740.418,454.633,-445.056,43.75,2292.5,-551.25,-126.16,-167.2,-25.84
2993.6064,741.455,457.622,-445.666,306.25,2345.0,-586.25,-124.64,-176.32,-22.8
2993.6564,739.564,454.145,-448.594,-210.0,2983.75,-288.75,-115.52,-165.68,-34.96
2993.7064,738.222,450.485,-449.448,-192.5,2450.0,-183.75,-124.64,-171.76,-31.92
2993.7564,741.516,451.644,-450.485,393.75,1986.25,-586.25,-114.0,-162.64,-25.84
2993.8064,744.383,453.901,-450.729,-113.75,3298.75,-1198.75,-123.12,-177.84,-16.72
2993.8564,736.148,450.18,-445.178,-96.25,3403.75,-1023.75,-138.32,-174.8,-30.4
2993.9064,742.309,455.243,-445.849,367.5,2633.75,-892.5,-117.04,-168.72,-33.44
2993.9564,742.98,455.365,-448.716,131.25,2817.5,-595.0,-104.88,-164.16,-36.48
2994.0064,742.126,452.437,-451.034,262.5,2205.0,-551.25,-118.56,-162.64,-31.92
2994.0564,739.198,451.766,-449.631,385.0,1881.25,-630.0,-127.68,-171.76,-36.48
2994.1064,744.444,454.084,-453.23,192.5,2590.0,-971.25,-127.68,-170.24,-38.0
2994.1564,739.991,451.4,-450.363,-192.5,2905.0,-848.75,-124.64,-171.76,-31.92
2994.2064,741.028,452.559,-449.692,-61.25,3036.25,-1128.75,-109.44,-164.16,-19.76
2994.2567,741.455,457.805,-447.74,-52.5,2957.5,-1268.75,-118.56,-171.76,-24.32
2994.3064,736.453,454.755,-447.618,-236.25,2625.0,-997.5,-121.6,-165.68,-3.04
2994.3565,742.126,453.84,-448.167,122.5,2625.0,-630.0,-132.24,-174.8,-25.84
2994.4064,741.211,456.036,-449.326,306.25,3053.75,-901.25,-104.88,-183.92,-13.68
2994.4564,737.429,456.28,-449.326,183.75,3290.0,-805.0,-112.48,-174.8,-22.8
2994.5064,739.503,455.609,-445.971,-35.0,2135.0,-148.75,-117.04,-171.76,-33.44
2994.5564,740.967,449.082,-451.644,341.25,2065.0,-428.75,-126.16,-162.64,-24.32
2994.6064,745.176,454.755,-451.644,-192.5,3053.75,-1487.5,-127.68,-171.76,-22.8
2994.6564,735.111,454.328,-444.873,-612.5,4191.25,-936.25,-114.0,-174.8,-27.36
2994.7064,739.32,454.45,-443.836,-245.0,2773.75,-910.0,-132.24,-168.72,-34.96
2994.7564,739.747,456.829,-447.74,87.5,3062.5,-481.25,-135.28,-174.8,-25.84
2994.8064,740.784,455.609,-448.716,358.75,2467.5,-533.75,-126.16,-165.68,-15.2
2994.8564,738.771,453.474,-448.106,560.0,2082.5,-603.75,-110.96,-165.68,-19.76
2994.9064,744.078,453.84,-449.021,332.5,2861.25,-717.5,-114.0,-171.76,-27.36
2994.9564,739.869,455.731,-448.96,-17.5,3158.75,-612.5,-121.6,-171.76,-25.84
2995.0064,738.222,451.339,-447.801,148.75,2826.25,-1067.5,-121.6,-174.8,-44.08
2995.0564,742.492,455.975,-451.217,96.25,2773.75,-1085.0,-133.76,-183.92,-31.92
2995.1064,737.307,456.097,-448.777,-192.5,2493.75,-665.0,-114.0,-183.92,-28.88
2995.1564,739.015,455.487,-448.472,0.0,2712.5,-516.25,-115.52,-171.76,-18.24
2995.2064,739.808,452.864,-449.204,341.25,2983.75,-700.0,-127.68,-165.68,-30.4
2995.2564,739.442,455.182,-451.766,227.5,3123.75,-866.25,-114.0,-165.68,-31.92
2995.3064,739.015,456.646,-451.095,-96.25,2905.0,-700.0,-127.68,-176.32,-15.2
2995.3564,738.466,454.694,-450.18,-245.0,2773.75,-490.0,-114.0,-174.8,-15.2
2995.4064,740.418,450.119,-448.533,0.0,2992.5,-612.5,-112.48,-161.12,-24.32
2995.4564,740.174,458.293,-451.4,315.0,3036.25,-1338.75,-118.56,-168.72,-31.92
2995.5064,740.113,454.755,-449.021,-577.5,3596.25,-901.25,-136.8,-171.76,-21.28
2995.5564,737.429,454.023,-445.056,-472.5,3053.75,-726.25,-104.88,-170.24,-30.4
2995.6064,743.407,456.402,-446.642,-17.5,3080.0,-673.75,-112.48,-176.32,-24.32
2995.6564,740.479,456.768,-449.143,323.75,2887.5,-560.0,-135.28,-173.28,-27.36
2995.7064,739.808,451.766,-447.008,402.5,2511.25,-481.25,-107.92,-173.28,-31.92
2995.7564,743.346,455.731,-452.01,113.75,1960.0,-630.0,-114.0,-167.2,-33.44
2995.8064,740.113,454.084,-451.644,-78.75,2957.5,-402.5,-115.52,-177.84,-28.88
2995.8564,742.248,450.729,-448.411,-148.75,2791.25,-743.75,-115.52,-161.12,-27.36
2995.9064,741.089,456.89,-445.483,-122.5,2817.5,-1067.5,-126.16,-177.84,-34.96
2995.9564,740.906,457.866,-447.496,-280.0,2607.5,-796.25,-118.56,-167.2,-24.32
2996.0064,739.625,455.243,-448.167,-131.25,2257.5,-446.25,-127.68,-173.28,-12.16
2996.0564,739.686,453.291,-449.204,8.75,2922.5,-455.0,-106.4,-171.76,-22.8
2996.1064,740.357,453.169,-445.788,96.25,2940.0,-665.0,-115.52,-159.6,-36.48
2996.1564,740.845,454.999,-448.106,-87.5,2765.0,-665.0,-120.08,-168.72,-36.48
2996.2064,741.76,457.195,-447.923,-376.25,2966.25,-385.0,-115.52,-173.28,-21.28
2996.2564,740.479,450.79,-448.899,-43.75,2528.75,-393.75,-112.48,-168.72,-12.16
2996.3064,741.455,451.4,-447.679,656.25,1986.25,-726.25,-130.72,-164.16,-27.36
2996.3564,747.311,460.733,-448.96,-621.25,3298.75,-1015.0,-112.48,-168.72,-28.88
2996.4064,738.588,452.986,-444.934,-752.5,3745.0,-638.75,-101.84,-170.24,-44.08
2996.4564,740.54,456.402,-444.69,-210.0,2870.0,-507.5,-114.0,-167.2,-38.0
2996.5064,742.492,454.999,-442.982,-35.0,3001.25,-358.75,-123.12,-177.84,-25.84
2996.5564,742.736,453.535,-445.422,306.25,2458.75,-490.0,-109.44,-161.12,-27.36
2996.6066,739.808,454.389,-446.642,341.25,1933.75,-402.5,-117.04,-167.2,-31.92
2996.6564,745.542,456.463,-451.949,192.5,2056.25,-603.75,-106.4,-174.8,-19.76
2996.7065,742.919,451.339,-451.217,-341.25,3482.5,-472.5,-107.92,-177.84,-21.28
2996.7564,743.041,451.888,-447.984,-35.0,3386.25,-866.25,-120.08,-182.4,-31.92
2996.8064,741.577,455.548,-446.52,78.75,2940.0,-883.75,-112.48,-165.68,-36.48
2996.8564,742.065,453.779,-443.897,-201.25,2275.0,-420.0,-112.48,-165.68,-34.96
2996.9064,744.2,452.193,-447.008,70.0,2318.75,-393.75,-112.48,-174.8,-24.32
2996.9564,742.675,453.23,-448.838,551.25,2467.5,-1032.5,-127.68,-168.72,-25.84
2997.0064,740.784,454.206,-447.191,376.25,2572.5,-848.75,-114.0,-173.28,-33.44
2997.0564,738.466,452.498,-450.241,-78.75,2388.75,-481.25,-112.48,-162.64,-39.52
2997.1064,741.089,450.119,-452.193,358.75,1846.25,-682.5,-114.0,-170.24,-30.4
2997.1564,746.335,453.596,-450.241,113.75,3106.25,-1303.75,-110.96,-165.68,-25.84
2997.2064,739.747,453.413,-446.337,-183.75,4200.0,-1233.75,-112.48,-167.2,-33.44
2997.2564,736.026,453.352,-445.849,26.25,2931.25,-1058.75,-130.72,-170.24,-15.2
2997.3064,740.357,457.622,-445.849,-17.5,3053.75,-673.75,-117.04,-171.76,-31.92
2997.3564,741.638,456.768,-445.483,437.5,2161.25,-691.25,-110.96,-171.76,-31.92
2997.4064,740.357,453.413,-447.252,778.75,2248.75,-848.75,-123.12,-176.32,-28.88
2997.4564,744.322,456.097,-449.448,210.0,2362.5,-1023.75,-124.64,-167.2,-31.92
2997.5064,739.991,454.511,-448.899,-70.0,2940.0,-665.0,-127.68,-174.8,-30.4
2997.5564,738.344,453.779,-448.411,-8.75,2642.5,-927.5,-103.36,-170.24,-18.24
2997.6064,742.187,453.901,-447.069,122.5,2940.0,-997.5,-110.96,-167.2,-28.88
2997.6564,739.625,455.182,-451.4,105.0,2633.75,-822.5,-112.48,-177.84,-31.92
2997.7064,741.577,455.243,-449.326,183.75,2721.25,-673.75,-120.08,-170.24,-42.56
2997.7564,741.272,453.108,-450.973,463.75,2870.0,-752.5,-104.88,-171.76,-24.32
2997.8064,742.736,454.023,-450.119,560.0,3281.25,-1198.75,-109.44,-168.72,-24.32
2997.8564,738.771,457.439,-450.729,140.0,3447.5,-910.0,-115.52,-173.28,-33.44
2997.9064,737.673,454.023,-446.825,-498.75,2765.0,-227.5,-124.64,-176.32,-31.92
2997.9564,743.773,453.657,-450.668,8.75,2913.75,-1146.25,-114.0,-170.24,-15.2
2998.0064,744.444,453.901,-449.204,-516.25,4051.25,-1268.75,-126.16,-171.76,-19.76
2998.0564,736.331,455.609,-443.775,-253.75,3500.0,-997.5,-127.68,-183.92,-30.4
2998.1064,739.991,454.145,-445.361,-70.0,2957.5,-778.75,-121.6,-164.16,-38.0
2998.1564,742.614,455.548,-448.35,131.25,2677.5,-420.0,-126.16,-167.2,-41.04
2998.2064,740.418,450.851,-448.716,385.0,2563.75,-446.25,-133.76,-165.68,-18.24
2998.2564,738.527,457.744,-450.241,892.5,1907.5,-901.25,-127.68,-164.16,-24.32
2998.3064,744.566,455.365,-448.289,105.0,2905.0,-560.0,-126.16,-167.2,-28.88
2998.3564,738.832,454.206,-449.814,-52.5,2887.5,-612.5,-123.12,-171.76,-36.48
2998.4064,740.54,455.426,-445.117,-43.75,2913.75,-988.75,-109.44,-170.24,-22.8
2998.4564,739.93,455.487,-448.045,26.25,2922.5,-901.25,-107.92,-174.8,-16.72
2998.5064,741.516,457.683,-450.851,-113.75,2493.75,-717.5,-135.28,-176.32,-38.0
2998.5564,740.54,454.389,-446.947,-78.75,2782.5,-560.0,-115.52,-173.28,-33.44
2998.6064,741.089,453.474,-447.862,96.25,3141.25,-883.75,-135.28,-170.24,-28.88
2998.6564,741.272,456.28,-447.13,-350.0,3360.0,-778.75,-124.64,-168.72,-21.28
2998.7064,741.394,456.341,-446.947,-350.0,2817.5,-481.25,-107.92,-168.72,-19.76
2998.7564,741.76,450.851,-446.703,-280.0,3062.5,-446.25,-114.0,-167.2,-28.88
2998.8064,741.638,456.158,-447.069,183.75,2870.0,-1120.0,-114.0,-155.04,-42.56
2998.8564,743.407,455.487,-446.581,-708.75,4007.5,-910.0,-106.4,-173.28,-19.76
2998.9064,737.673,456.097,-441.762,-726.25,3465.0,-516.25,-112.48,-171.76,-22.8
2998.9564,743.407,457.439,-443.592,-52.5,2931.25,-315.0,-115.52,-164.16,-18.24
2999.0064,742.004,457.012,-443.653,-61.25,2948.75,-280.0,-123.12,-159.6,-30.4
2999.0566,738.954,452.986,-447.191,735.0,2406.25,-542.5,-109.44,-161.12,-33.44
2999.1064,740.479,456.097,-449.753,726.25,2021.25,-700.0,-114.0,-167.2,-34.96
2999.1565,743.712,453.901,-448.472,-367.5,3167.5,-245.0,-107.92,-170.24,-24.32
2999.2064,742.98,452.315,-449.082,-341.25,3412.5,-463.75,-117.04,-159.6,-28.88
2999.2564,741.089,454.999,-442.921,-735.0,3500.0,-603.75,-115.52,-165.68,-34.96
2999.3064,740.967,455.487,-442.616,-656.25,2905.0,-446.25,-115.52,-174.8,-27.36
2999.3564,743.041,455.121,-442.189,-402.5,2861.25,-341.25,-114.0,-156.56,-25.84
2999.4064,742.919,453.413,-442.799,-61.25,2861.25,-743.75,-129.2,-165.68,-36.48
2999.4564,743.834,456.768,-445.666,148.75,2738.75,-813.75,-115.52,-177.84,-33.44
2999.5064,741.882,455.365,-439.688,-183.75,2598.75,-463.75,-117.04,-174.8,-25.84
2999.5564,741.028,451.644,-444.69,-218.75,2047.5,-437.5,-106.4,-162.64,-24.32
2999.6064,744.505,455.182,-447.923,140.0,1907.5,-1006.25,-112.48,-158.08,-25.84
2999.6564,748.043,454.755,-446.764,-927.5,3920.0,-918.75,-115.52,-164.16,-31.92
2999.7064,739.808,453.535,-441.823,-595.0,3710.0,-700.0,-127.68,-165.68,-45.6
2999.7564,746.03,457.561,-441.213,43.75,3123.75,-647.5,-114.0,-162.64,-27.36
2999.8064,742.37,454.633,-444.385,490.0,2135.0,-490.0,-112.48,-177.84,-24.32
2999.8564,741.821,456.097,-447.496,157.5,1960.0,-367.5,-109.44,-161.12,-30.4
2999.9064,743.224,457.561,-450.607,472.5,1566.25,-848.75,-120.08,-164.16,-36.48
2999.9564,747.006,454.45,-447.008,-87.5,3438.75,-568.75,-89.68,-167.2,-24.32
3000.0064,742.553,452.376,-446.276,-35.0,3307.5,-700.0,-114.0,-168.72,-27.36
3000.0564,742.797,453.901,-442.921,131.25,2843.75,-1093.75,-106.4,-177.84,-22.8
3000.1064,740.784,456.707,-444.019,8.75,2668.75,-910.0,-115.52,-168.72,-44.08
3000.1564,743.529,452.315,-444.08,183.75,2310.0,-376.25,-129.2,-164.16,-44.08
3000.2064,742.736,452.925,-444.934,367.5,2371.25,-761.25,-126.16,-158.08,-18.24
3000.2564,743.407,455.365,-445.3,227.5,3088.75,-831.25,-121.6,-165.68,-31.92
3000.3064,742.858,456.402,-442.738,-140.0,2292.5,-393.75,-123.12,-176.32,-24.32
3000.3564,740.845,450.729,-444.629,245.0,2126.25,-525.0,-124.64,-174.8,-39.52
3000.4064,746.762,458.049,-445.422,-262.5,2966.25,-1391.25,-112.48,-165.68,-21.28
3000.4564,743.59,456.28,-444.629,-218.75,3998.75,-1102.5,-130.72,-173.28,-28.88
3000.5064,740.723,454.389,-439.017,-26.25,2966.25,-813.75,-110.96,-170.24,-16.72
3000.5564,740.296,456.097,-442.982,306.25,2948.75,-638.75,-117.04,-164.16,-42.56
3000.6064,742.065,458.354,-442.921,481.25,2458.75,-752.5,-109.44,-174.8,-28.88
3000.6564,741.882,454.145,-446.764,595.0,1566.25,-673.75,-118.56,-164.16,-19.76
3000.7064,748.165,456.158,-446.886,175.0,1846.25,-682.5,-121.6,-170.24,-31.92
3000.7564,741.76,454.755,-447.496,-201.25,3088.75,-603.75,-124.64,-176.32,-36.48
3000.8064,744.444,451.705,-444.629,78.75,3071.25,-988.75,-107.92,-167.2,-30.4
3000.8564,742.614,456.036,-444.08,-35.0,2738.75,-1146.25,-117.04,-170.24,-27.36
3000.9064,740.845,452.986,-444.629,-140.0,2222.5,-831.25,-118.56,-165.68,-15.2
3000.9564,742.675,455.243,-447.191,-17.5,2520.0,-700.0,-124.64,-158.08,-33.44
3001.0064,742.309,453.108,-446.947,420.0,2537.5,-918.75,-112.48,-168.72,-36.48
